lexemesId	cons	voc	seyame	ignore	enclitic	isLexeme	rest	suffix_gender	suffix_person	suffix_number	suffix_contraction	prefix_code	gender	person	number	state	aspect	verbal_conjugation
1	>>R	>A>@R	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	c	n/a	s	n/a	n/a	n/a
1	B>>R	B^A>>@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	c	n/a	s	n/a	n/a	n/a
1	D>>R	D^A>>@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	c	n/a	s	n/a	n/a	n/a
1	DL>>R	D^LA>>@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	8	c	n/a	s	n/a	n/a	n/a
1	W>>R	WA>>@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	n/a	s	n/a	n/a	n/a
2	>B>	>@B#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
2	>BH>	>@B#AHE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
2	>BHWHJ	>@B#AH@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BHJH	>@B#AHEJH	1	0	0	0	1	f	3	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BHJHWN	>@B#AH@JHUWN	1	0	0	0	1	m	3	p	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BHJKWN	>@B#AH@JK^UWN	1	0	0	0	1	m	2	p	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BHJN	>@B#AH@JN	1	0	0	0	1	c/n/a	1	p	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BHT>	>@B#AHAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
2	>BHTHWN	>@B#AHAT#HUWN	1	0	0	0	1	m	3	p	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BHTJ	>@B#AHAT#J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BHTKWN	>@B#AHAT#K#UWN	1	0	0	0	1	m	2	p	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BHTN	>@B#AHAT#@N	1	0	0	0	1	c/n/a	1	p	suffix	0	m	n/a	p	emphatic	n/a	n/a
2	>BWH	>@B#UWH	0	0	0	0	1	f	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
2	>BWHWN	>@B#UWHUWN	0	0	0	0	1	m	3	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
2	>BWHJ	>@B#UWH#_J	0	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
2	>BWK	>@B#UWK#	0	0	0	0	1	m	2	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
2	>BWKWN	>@B#UWK#UWN	0	0	0	0	1	m	2	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
2	>BWN	>@B#UWN	0	0	0	0	1	c/n/a	1	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
2	>BJ	>AB#J	0	0	0	0	1	c/n/a	1	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
2	>B>	>@B#@>	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
2	B>B>	B^@>B#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
2	B>BJ	B^A>B#J	0	0	0	0	1	c/n/a	1	s/n/a	suffix	1	m	n/a	s	emphatic	n/a	n/a
2	D>B>	D^@>B#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
2	D>BH>	D^@>B#AHE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	p	emphatic	n/a	n/a
2	D>BHJ	D^@>B#AH@J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	2	m	n/a	p	emphatic	n/a	n/a
2	D>BHJK	D^@>B#AH@JK^	1	0	0	0	1	m	2	s/n/a	suffix	2	m	n/a	p	emphatic	n/a	n/a
2	D>BHJKWN	D^@>B#AH@JK^UWN	1	0	0	0	1	m	2	p	suffix	2	m	n/a	p	emphatic	n/a	n/a
2	D>BHJN	D^@>B#AH@JN	1	0	0	0	1	c/n/a	1	p	suffix	2	m	n/a	p	emphatic	n/a	n/a
2	D>BHT>	D^@>B#AHAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	p	emphatic	n/a	n/a
2	D>BHTN	D^@>B#AHAT#@N	1	0	0	0	1	c/n/a	1	p	suffix	2	m	n/a	p	emphatic	n/a	n/a
2	D>BWHWN	D^@>B#UWHUWN	0	0	0	0	1	m	3	p	suffix	2	m	n/a	s	emphatic	n/a	n/a
2	D>BWHJ	D^@>B#UWH#_J	0	0	0	0	1	m	3	s/n/a	suffix	2	m	n/a	s	emphatic	n/a	n/a
2	D>BWKWN	D^@>B#UWK#UWN	0	0	0	0	1	m	2	p	suffix	2	m	n/a	s	emphatic	n/a	n/a
2	D>BWN	D^@>B#UWN	0	0	0	0	1	c/n/a	1	p	suffix	2	m	n/a	s	emphatic	n/a	n/a
2	D>BJ	D^A>B#J	0	0	0	0	1	c/n/a	1	s/n/a	suffix	2	m	n/a	s	emphatic	n/a	n/a
2	DL>B>	D^L@>B#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	8	m	n/a	s	emphatic	n/a	n/a
2	DL>BHJHWN	D^L@>B#AH@JHUWN	1	0	0	0	1	m	3	p	suffix	8	m	n/a	p	emphatic	n/a	n/a
2	W>B>	W@>B#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	emphatic	n/a	n/a
2	W>BHT>	W@>B#AHAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	p	emphatic	n/a	n/a
2	W>BHTN	W@>B#AHAT#@N	1	0	0	0	1	c/n/a	1	p	suffix	3	m	n/a	p	emphatic	n/a	n/a
2	W>BWHJ	W@>B#UWH#_J	0	0	0	0	1	m	3	s/n/a	suffix	3	m	n/a	s	emphatic	n/a	n/a
2	W>BWK	W@>B#UWK#	0	0	0	0	1	m	2	s/n/a	suffix	3	m	n/a	s	emphatic	n/a	n/a
2	W>BWKWN	W@>B#UWK#UWN	0	0	0	0	1	m	2	p	suffix	3	m	n/a	s	emphatic	n/a	n/a
2	W>BJ	WA>B#J	0	0	0	0	1	c/n/a	1	s/n/a	suffix	3	m	n/a	s	emphatic	n/a	n/a
2	WL>B>	WL@>B#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	11	m	n/a	s	emphatic	n/a	n/a
2	WL>BWH	WL@>B#UWH	0	0	0	0	1	f	3	s/n/a	suffix	11	m	n/a	s	emphatic	n/a	n/a
2	WL>BWHWN	WL@>B#UWHUWN	0	0	0	0	1	m	3	p	suffix	11	m	n/a	s	emphatic	n/a	n/a
2	L>B>	L@>B#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	emphatic	n/a	n/a
2	L>BH>	L@>B#AHE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	p	emphatic	n/a	n/a
2	L>BHWHJ	L@>B#AH@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	4	m	n/a	p	emphatic	n/a	n/a
2	L>BHJHWN	L@>B#AH@JHUWN	1	0	0	0	1	m	3	p	suffix	4	m	n/a	p	emphatic	n/a	n/a
2	L>BHJKWN	L@>B#AH@JK^UWN	1	0	0	0	1	m	2	p	suffix	4	m	n/a	p	emphatic	n/a	n/a
2	L>BHTN	L@>B#AHAT#@N	1	0	0	0	1	c/n/a	1	p	suffix	4	m	n/a	p	emphatic	n/a	n/a
2	L>BWH	L@>B#UWH	0	0	0	0	1	f	3	s/n/a	suffix	4	m	n/a	s	emphatic	n/a	n/a
2	L>BWHJ	L@>B#UWH#_J	0	0	0	0	1	m	3	s/n/a	suffix	4	m	n/a	s	emphatic	n/a	n/a
2	L>BWHJN	L@>B#UWHEJN	0	0	0	0	1	f	3	p	suffix	4	m	n/a	s	emphatic	n/a	n/a
2	L>BWK	L@>B#UWK#	0	0	0	0	1	m	2	s/n/a	suffix	4	m	n/a	s	emphatic	n/a	n/a
2	L>BWKWN	L@>B#UWK#UWN	0	0	0	0	1	m	2	p	suffix	4	m	n/a	s	emphatic	n/a	n/a
2	L>BWN	L@>B#UWN	0	0	0	0	1	c/n/a	1	p	suffix	4	m	n/a	s	emphatic	n/a	n/a
2	L>BJ	LA>B#J	0	0	0	0	1	c/n/a	1	s/n/a	suffix	4	m	n/a	s	emphatic	n/a	n/a
3	>BHWT>	>@B#AHUWT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
4	>BHWN	>EB^HUWN	0	0	0	0	1	m	3	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
4	W>BKJ	WE>B^EK#J	0	0	0	0	1	f	2	s/n/a	suffix	3	m	n/a	s	emphatic	n/a	n/a
4	>B>	>EB^A>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
5	>BD	>AB#ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	peal
5	>BD	>EB#@D#	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
5	>BD>	>AB#D^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	peal
5	>BDW	>EB#@D#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	peal
5	>BDJN	>AB#D^IJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	active_participle	peal
5	>BDJNN	>AB#D^IJN@N	0	0	0	0	1	c/n/a	1	p	contraction	0	m	1	p	n/a	active_participle	peal
5	>BDN	>AB#D^AN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	p	n/a	active_participle	peal
5	>BDT	>EB#D^@T#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	peal
5	>WBD	>@WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	aphel
5	>WBD	>@WB^ED#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	imperfect	aphel
5	>WBDT	>@WB^D#ET#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	perfect	aphel
5	D>BD	D^E>B#@D#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	perfect	peal
5	D>BD>	D^A>B#D^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	s	n/a	active_participle	peal
5	D>BDW	D^E>B#@D#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	perfect	peal
5	D>BDJN	D^A>B#D^IJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	active_participle	peal
5	D>WBD	D^@>WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	c	1	s	n/a	imperfect	aphel
5	DN>BD	D^NI>B#@D#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	imperfect	peal
5	DNWBD	D^N@WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	imperfect	aphel
5	DNWBDWN	D^N@WB^D#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	imperfect	aphel
5	DNWBDWNJHJ	D^N@WB^D#UWNAJH#_J	0	0	0	0	1	m	3	s/n/a	suffix	2	m	3	p	n/a	imperfect	aphel
5	DNWBDJWHJ	D^N@WB^D#IJWH#_J	0	0	0	0	1	m	3	s/n/a	suffix	2	m	3	s	n/a	imperfect	aphel
5	DTWBDJWHJ	D^T#@WB^D#IJWH#_J	0	0	0	0	1	m	3	s/n/a	suffix	2	f	3	s	n/a	imperfect	aphel
5	W>BD	WA>B#ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	active_participle	peal
5	W>BD	WE>B#@D#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	peal
5	W>BDW	WE>B#@D#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	perfect	peal
5	W>WBD	W@>WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	aphel
5	W>WBDW	W@>WB^ED#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	perfect	aphel
5	WDNWBD	W@D#N@WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	m	3	s	n/a	imperfect	aphel
5	WNWBD	WN@WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	imperfect	aphel
5	WTWBD	WT#@WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	3	s	n/a	imperfect	aphel
5	LMWBDW	LM@WB^AD#UW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	aphel
5	LMWBDWTH	LM@WB^AD#UWT#EH	0	0	0	0	1	m	3	s/n/a	suffix	4	n/a	n/a	n/a	n/a	infinitive	aphel
5	LMWBDWTN	LM@WB^AD#UWT#@N	0	0	0	0	1	c/n/a	1	p	suffix	4	n/a	n/a	n/a	n/a	infinitive	aphel
5	MWBD	M@WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	aphel
5	N>BD	NI>B#@D#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
5	N>BDWN	NI>B#D^UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	peal
5	NWBD	N@WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	aphel
5	NWBDWNJHJ	N@WB^D#UWNAJH#_J	0	0	0	0	1	m	3	s/n/a	suffix	0	m	3	p	n/a	imperfect	aphel
5	NWBDJH	N@WB^D#IJH	0	0	0	0	1	f	3	s/n/a	suffix	0	m	3	s	n/a	imperfect	aphel
5	T>BD	T^I>B#@D#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	imperfect	peal
5	T>BDWN	T^I>B#D^UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperfect	peal
5	TWBD	T^@WB^ED#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperfect	aphel
5	TWBDWN	T^@WB^D#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperfect	aphel
5	NWBDWN	N@WB^D#UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	aphel
5	TWBD	T^@WB^ED#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	imperfect	aphel
5	>WBDW	>@WB^ED#W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	aphel
5	MWBDW	M@WB^AD#UW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	infinitive	aphel
6	>BDN>	>@B#D^ANA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
6	D>BDN>	D^@>B#D^ANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
6	D>BDNHWN	D^@>B#D^ANHUWN	0	0	0	0	1	m	3	p	suffix	2	m	n/a	s	emphatic	n/a	n/a
6	W>BDNHWN	W@>B#D^ANHUWN	0	0	0	0	1	m	3	p	suffix	3	m	n/a	s	emphatic	n/a	n/a
6	WB>BDN>	WB#@>B#D^ANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	m	n/a	s	emphatic	n/a	n/a
6	WD>BDN>	WD#@>B#D^ANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	m	n/a	s	emphatic	n/a	n/a
6	WL>BDN>	WL@>B#D^ANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	11	m	n/a	s	emphatic	n/a	n/a
6	L>BDN>	L@>B#D#ANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	emphatic	n/a	n/a
7	B>BJD>	B^@>B#IJD#E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	p	emphatic	n/a	n/a
5	D>BJD	D^@>B^IJD#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	passive_participle	peal
7	W>BJD>	W@>B^IJD#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	emphatic	n/a	n/a
7	L>BJD>	L@>B#IJD#E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	p	emphatic	n/a	n/a
7	>BJD>	>@B#IJD#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
7	>BD>	>@B#IJD#E>	1	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
5	>BJD	>@B^IJD#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	passive_participle	peal
8	>BWB>	>@B^UWB#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
9	>BJ>	>@B#IJA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
9	L>BJ>	L@>B#IJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
10	>BJ>	>@B#IJ@>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11	>BJWD	>@B#IJUWD#	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
11	L>BJWD	L@>B#IJUWD#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
12	D>BJLJN>	D^@>B#IJLIJNE>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
12	>BJLJN>	>@B#IJLIJNI>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
13	>BJTR	>@B#IJT#AR	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
15	D>BJLJN	D^@>B#IJLIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	passive_participle	peal
15	W>BJLJN	W@>B#IJLIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	passive_participle	peal
14	L>BJL>	L@>B#IJLE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	p	emphatic	n/a	n/a
14	>BJL>	>@B#IJLA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
15	>BJLJN	>@B#IJLIJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	passive_participle	peal
14	>BJL>	>@B#IJLE>	1	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
15	W>T>BL	WE>T#E>B#EL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	1	s	n/a	imperfect	ethpeal
15	W>T>BLW	WE>T#E>B#ELW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	perfect	ethpeal
15	W>T>BLW	WE>T^@>B##_LW	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	m	2	p	n/a	imperative	ethpeal
15	WNT>BLWN	WNET#@>B#LUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	imperfect	ethpeal
15	WTT>BLWN	WT#ET#@>B#LUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	p	n/a	imperfect	ethpeal
15	>BL	>EB#@L	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
15	>T>BL	>ET#E>B#EL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	imperfect	ethpeal
15	>T>BLW	>ET#E>B#ELW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	ethpeal
15	>T>BLW	>ET^@>B##_LW	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperative	ethpeal
15	NT>BLWN	NET#@>B#LUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	ethpeal
15	TT>BLWN	T^ET#@>B#LUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperfect	ethpeal
16	>BL>	>EB#LA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
16	>BLKWN	>EB#LK#UWN	0	0	0	0	1	m	2	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
16	B>BL>	B^E>B#LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
16	W>BL>	WE>B#LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	emphatic	n/a	n/a
16	L>BL>	LE>B#LA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	emphatic	n/a	n/a
17	W>BN>	W@>B#NA>	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	c	n/a	s	emphatic	n/a	n/a
17	>BN>	>@B#NA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	c	n/a	s	emphatic	n/a	n/a
18	>BRHM	>@B#RAHAM	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
18	B>BRHM	B^@>B#RAHAM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
18	D>BRHM	D^@>B#RAHAM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
18	DL>BRHM	D^L@>B#RAHAM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	8	n/a	n/a	n/a	n/a	n/a	n/a
18	WL>BRHM	WL@>B#RAHAM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	11	n/a	n/a	n/a	n/a	n/a	n/a
18	L>BRHM	L@>B#RAHAM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
19	>GBWS	>@G#@B#AWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
20	>GWN>	>@G#UWNA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
20	B>GWN>	B^@>G#UWNA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
20	D>GWN>	D^@>G#UWNA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
20	W>GWN>	W@>G#UWNA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	emphatic	n/a	n/a
20	L>GWN>	L@>G#UWNA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	emphatic	n/a	n/a
21	>GWSVWS	>@G#UWSVAWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
22	>GWRS>	>AG#UWRSA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
22	>GWRSH	>AG#UWRSEH	0	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
22	L>GWRS>	LA>G#UWRSE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	p	emphatic	n/a	n/a
22	L>GWRSH	LA>G#UWRSEH	0	0	0	0	1	m	3	s/n/a	suffix	4	m	n/a	s	emphatic	n/a	n/a
22	>GWRS>	>AG#UWRSE>	1	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
23	>GN>	>@G#ANE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
23	L>GN>	L@>G#ANE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	f	n/a	p	emphatic	n/a	n/a
24	>GJR>	>@G#IJRA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
24	>GJR>	>@G#IJRE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
24	>GJRJK	>@G#IJR@JK^	1	0	0	0	1	m	2	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
24	D>GJR>	D^@>G#IJRA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
25	>GRN	>@G#RAN	0	0	0	0	1	c/n/a	1	p	suffix	0	m	3	s	n/a	perfect	peal
25	DN>GWR	D^NE>G#UWR	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	imperfect	peal
25	W>GR	WE>G#@R	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	peal
25	>GR	>EG#@R	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
25	N>GWR	NE>G#UWR	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
26	>GR>	>@G#RA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
26	>GRH	>@G#REH	0	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
26	>GRHWN	>@G#RHUWN	0	0	0	0	1	m	3	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
26	>GRJ	>@G#RJ	0	0	0	0	1	c/n/a	1	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
26	>GRKWN	>@G#RK#UWN	0	0	0	0	1	m	2	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
26	B>GR>	B^@>G#RA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
