Ashitha (diocese)	[Syriac Not Available]	http://syriaca.org/place/2257
ʿAshqūt (settlement)	[Syriac Not Available]	http://syriaca.org/place/675
Ashshar (diocese)	[Syriac Not Available]	http://syriaca.org/place/2258
Ashshar (settlement)	[Syriac Not Available]	http://syriaca.org/place/800
Atel (diocese)	[Syriac Not Available]	http://syriaca.org/place/2259
Atel (settlement)	[Syriac Not Available]	http://syriaca.org/place/801
Atel (region)	[Syriac Not Available]	http://syriaca.org/place/732
Ātes (settlement)	[Syriac Not Available]	http://syriaca.org/place/922
Athens (settlement)	[Syriac Not Available]	http://syriaca.org/place/677
Atlakandeh (settlement)	[Syriac Not Available]	http://syriaca.org/place/2559
ʿAṭshaneh (settlement)	[Syriac Not Available]	http://syriaca.org/place/678
ʿĀṭūsh (settlement)	[Syriac Not Available]	http://syriaca.org/place/951
Awāh (settlement)	[Syriac Not Available]	http://syriaca.org/place/927
Awāna (settlement)	[Syriac Not Available]	http://syriaca.org/place/679
Awānīs (settlement)	[Syriac Not Available]	http://syriaca.org/place/928
Āwert (settlement)	[Syriac Not Available]	http://syriaca.org/place/930
ʿAyna d-Alile (settlement)	[Syriac Not Available]	http://syriaca.org/place/936
ʿAyna d-Nune (settlement)	[Syriac Not Available]	http://syriaca.org/place/937
ʿAyn al-Tamr (settlement)	[Syriac Not Available]	http://syriaca.org/place/682
ʿAyna Srīṯā (settlement)	[Syriac Not Available]	http://syriaca.org/place/938
ʿAyn Barqe (settlement)	[Syriac Not Available]	http://syriaca.org/place/939
ʿAyn Dābā (settlement)	ܥܝܢܕܐܒܐ	http://syriaca.org/place/434
ʿAyn Dāre (settlement)	[Syriac Not Available]	http://syriaca.org/place/940
ʿAyn Dulba (settlement)	[Syriac Not Available]	http://syriaca.org/place/681
ʿAynkawa (settlement)	[Syriac Not Available]	http://syriaca.org/place/261
ʿAynkawa (diocese)	[Syriac Not Available]	http://syriaca.org/place/2261
ʿAyn Sifni (settlement)	[Syriac Not Available]	http://syriaca.org/place/941
ʿAyn Tannūr (diocese)	[Syriac Not Available]	http://syriaca.org/place/2262
ʿAyn Tannūr (settlement)	[Syriac Not Available]	http://syriaca.org/place/683
ʿAynwardo (settlement)	ܥܝܢܘܪܕܐ	http://syriaca.org/place/29
ʿAyn Warqa (unknown)	[Syriac Not Available]	http://syriaca.org/place/684
ʿAyn Zarba (settlement)	ܥܝܢ ܙܪܒܐ	http://syriaca.org/place/9
Ayyel (settlement)	[Syriac Not Available]	http://syriaca.org/place/931
Āzakh (settlement)	ܐܙܟ	http://syriaca.org/place/287
Azar (settlement)	[Syriac Not Available]	http://syriaca.org/place/932
Azyānīsh (settlement)	[Syriac Not Available]	http://syriaca.org/place/933
Babai of Nisibis (monastery)	[Syriac Not Available]	http://syriaca.org/place/609
Bāb Allah (building)	ܬܪܥ ܐܝܠ	http://syriaca.org/place/570
Bāb al-ʿAmūd (quarter)	ܬܪܥܐ ܕܥܡܘܕܐ	http://syriaca.org/place/557
Bābārūd (settlement)	[Syriac Not Available]	http://syriaca.org/place/952
Babisqa (settlement)	[Syriac Not Available]	http://syriaca.org/place/687
Babta (settlement)	[Syriac Not Available]	http://syriaca.org/place/953
Bāb Tūmā (building)	[Syriac Not Available]	http://syriaca.org/place/686
Babylonia (region)	[Syriac Not Available]	http://syriaca.org/place/578
Bādālābād (settlement)	[Syriac Not Available]	http://syriaca.org/place/954
Bādilbū (settlement)	[Syriac Not Available]	http://syriaca.org/place/955
Bādiya (settlement)	ܒܐܕܝܐ	http://syriaca.org/place/1510
Badlis (settlement)	ܒܕܠܝܣ	http://syriaca.org/place/300
Badlis (diocese)	[Syriac Not Available]	http://syriaca.org/place/2283
Bafawah (settlement)	[Syriac Not Available]	http://syriaca.org/place/688
Baghdad (diocese)	[Syriac Not Available]	http://syriaca.org/place/2267
Baghdad (region)	[Syriac Not Available]	http://syriaca.org/place/709
Baghdad (settlement)	ܒܓܕܕ	http://syriaca.org/place/41
Bahdeidat (settlement)	[Syriac Not Available]	http://syriaca.org/place/263
al-Baḥrayn (diocese)	ܒܚܪܝܢ	http://syriaca.org/place/1507
Bāhzānī (settlement)	[Syriac Not Available]	http://syriaca.org/place/956
Baijō (settlement)	[Syriac Not Available]	http://syriaca.org/place/957
Bailekan (settlement)	[Syriac Not Available]	http://syriaca.org/place/958
Bāim Qaʿlā (settlement)	[Syriac Not Available]	http://syriaca.org/place/959
Baitlāre (settlement)	[Syriac Not Available]	http://syriaca.org/place/960
Baitūṯā (settlement)	[Syriac Not Available]	http://syriaca.org/place/961
Bājabbāra (settlement)	ܒܝܬ ܓܢܒܪ̈ܐ	http://syriaca.org/place/294
Balad (settlement)	ܒܠܕ	http://syriaca.org/place/42
Balad (diocese)	[Syriac Not Available]	http://syriaca.org/place/2268
Bālānōsh (settlement)	[Syriac Not Available]	http://syriaca.org/place/962
Balikh (river)	ܢܗܪ ܒܐܠܚ	http://syriaca.org/place/43
Bālis (settlement)	ܒܐܠܫ	http://syriaca.org/place/299
Balqān (settlement)	[Syriac Not Available]	http://syriaca.org/place/963
Balu (settlement)	[Syriac Not Available]	http://syriaca.org/place/1235
Bālū (settlement)	ܒܐܠܘ	http://syriaca.org/place/520
Bālulan (settlement)	[Syriac Not Available]	http://syriaca.org/place/248
Baqufa (settlement)	[Syriac Not Available]	http://syriaca.org/place/2532
Baqufa (settlement)	ܒܐܩܘܦܐ	http://syriaca.org/place/298
Baradā (river)	[Syriac Not Available]	http://syriaca.org/place/282
Baradost (region)	[Syriac Not Available]	http://syriaca.org/place/2526
Baranduz (region)	[Syriac Not Available]	http://syriaca.org/place/733
Baranduz (settlement)	[Syriac Not Available]	http://syriaca.org/place/964
Bārānī (settlement)	[Syriac Not Available]	http://syriaca.org/place/965
Barbitha (settlement)	[Syriac Not Available]	http://syriaca.org/place/967
Barbuk (settlement)	[Syriac Not Available]	http://syriaca.org/place/966
Bardeki (settlement)	[Syriac Not Available]	http://syriaca.org/place/968
Bardishok (settlement)	[Syriac Not Available]	http://syriaca.org/place/994
Bar Ḥadbshabba (monastery)	[Syriac Not Available]	http://syriaca.org/place/2419
Barid (monastery)	ܕܝܪܐ ܕܒܐܪܝܕ	http://syriaca.org/place/342
Bārimmān (settlement)	ܒܐܪܡܐܢ	http://syriaca.org/place/295
Barmīn (settlement)	[Syriac Not Available]	http://syriaca.org/place/969
Barmōn (settlement)	[Syriac Not Available]	http://syriaca.org/place/970
Barqa (monastery)	[Syriac Not Available]	http://syriaca.org/place/2420
Bar Qawta (settlement)	[Syriac Not Available]	http://syriaca.org/place/971
Bar Qayṭi (monastery)	[Syriac Not Available]	http://syriaca.org/place/610
Bar Shemesh (monastery)	[Syriac Not Available]	http://syriaca.org/place/2421
Barṣil (monastery)	[Syriac Not Available]	http://syriaca.org/place/2422
Barṭelle (settlement)	ܒܪܛܠܗ	http://syriaca.org/place/260
