Excerpt from the Narrative on Mary the Mother of God (text)		http://syriaca.org/work/1565
Ezechiel, Monk (text) 		http://syriaca.org/work/1346
Ezekiel (text) 		http://syriaca.org/work/1573
A Fallen Virgin who Repented (text) 		http://syriaca.org/work/1897
Fathers (text) 		http://syriaca.org/work/551
Fathers (text) 		http://syriaca.org/work/552
Fathers (text) 		http://syriaca.org/work/623
Fathers (text) 		http://syriaca.org/work/538
Fathers (text) 		http://syriaca.org/work/1778
Fathers (text) 		http://syriaca.org/work/550
Fathers (text) 		http://syriaca.org/work/1556
Fathers (text) 		http://syriaca.org/work/909
Fathers (text) 		http://syriaca.org/work/622
The Fathers (text) 		http://syriaca.org/work/976
Fathers (text) 		http://syriaca.org/work/792
Fathers (text) 		http://syriaca.org/work/553
Fathers (text) 		http://syriaca.org/work/549
Fathers (text) 		http://syriaca.org/work/554
The Fathers of Egypt (text) 		http://syriaca.org/work/1458
The Fathers of Egypt (text) 		http://syriaca.org/work/1436
The Fathers of Egypt (text) 		http://syriaca.org/work/1589
Fathers of Nitria (text) 		http://syriaca.org/work/539
Father ʿAbshlomo (text) 		http://syriaca.org/work/915
Fausta of Cyzicus (text) 		http://syriaca.org/work/1633
Faustinus and Metrodore (text) 		http://syriaca.org/work/1521
Febronia (text) 		http://syriaca.org/work/1956
Febronia of Nisibis (text) 		http://syriaca.org/work/367
Finding of the Cross (text) 		http://syriaca.org/work/1880
Finding of the Cross (text) 		http://syriaca.org/work/1869
The Finding of the Cross by Helen (text)		http://syriaca.org/work/1398
Findings of the Cross (text) 		http://syriaca.org/work/1645
Finding the Head of John the Baptist (text)		http://syriaca.org/work/1528
The First Finding of the Cross (text) 		http://syriaca.org/work/972
The First Finding of the Cross (text) 		http://syriaca.org/work/298
The First Finding of the Cross (text) 		http://syriaca.org/work/973
The First Finding of the Cross (text) 		http://syriaca.org/work/1866
The First Finding of the Cross (text) 		http://syriaca.org/work/1136
Flavian (text) 		http://syriaca.org/work/876
Fool of the Tabennesiots (text) 		http://syriaca.org/work/675
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1156
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/2012
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1020
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1021
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1022
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1318
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1249
Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1968
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1018
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1043
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1901
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1019
The Forty Martyrs of Sebaste (text) 		http://syriaca.org/work/1985
The Forty Martyrs of Sinai (text) 		http://syriaca.org/work/1371
The Forty Martyrs of Sinai (text) 		http://syriaca.org/work/1372
Founder Fathers (text) 		http://syriaca.org/work/1727
Gabriel of Qartmin (text) 		http://syriaca.org/work/1330
Gabriel of Qartmin (text) 		http://syriaca.org/work/1831
Gabriel of Qartmin (text) 		http://syriaca.org/work/1596
Gabriel of Qartmin (text) 		http://syriaca.org/work/1588
Gabriel of Qartmin (text) 		http://syriaca.org/work/1062
Gabriel of Qartmin (text) 		http://syriaca.org/work/1435
Gaddai (text) 		http://syriaca.org/work/469
Gelasia (text) 		http://syriaca.org/work/450
George, Antonius the Soldier (text) 		http://syriaca.org/work/1044
George (text) 		http://syriaca.org/work/1674
George (text) 		http://syriaca.org/work/1766
George (text) 		http://syriaca.org/work/959
George (text) 		http://syriaca.org/work/1921
George (text) 		http://syriaca.org/work/1767
George (text) 		http://syriaca.org/work/1195
George (text) 		http://syriaca.org/work/1716
George (text) 		http://syriaca.org/work/1188
George (text) 		http://syriaca.org/work/1819
George (text) 		http://syriaca.org/work/1378
George (text) 		http://syriaca.org/work/1200
George (text) 		http://syriaca.org/work/1761
George (text) 		http://syriaca.org/work/1667
George (text) 		http://syriaca.org/work/2001
George (text) 		http://syriaca.org/work/1719
George (text) 		http://syriaca.org/work/2026
George (text) 		http://syriaca.org/work/2024
George (text) 		http://syriaca.org/work/1382
George (text) 		http://syriaca.org/work/1189
George (text) 		http://syriaca.org/work/1194
George (text) 		http://syriaca.org/work/1199
George (text) 		http://syriaca.org/work/1190
George (text) 		http://syriaca.org/work/2029
George the Martyr, Anthony the General, and Alexandra the Queen (text)		http://syriaca.org/work/249
George the Priest (text) 		http://syriaca.org/work/901
Gerasimos (text) 		http://syriaca.org/work/1501
The Good Thief (text) 		http://syriaca.org/work/946
Gordian, Father of Saint George (text) 		http://syriaca.org/work/970
Gordios (text) 		http://syriaca.org/work/1248
Gorgonia (text) 		http://syriaca.org/work/1424
Gospel of the Twelve Apostles (text) 		http://syriaca.org/work/1033
Goubarlaha and Qazo (text) 		http://syriaca.org/work/1365
Gourbarlaha and Qazo (text) 		http://syriaca.org/work/328
Greek and Syriac Doctors (text) 		http://syriaca.org/work/1671
Greek Doctors (text) 		http://syriaca.org/work/1687
Greek Doctors (text) 		http://syriaca.org/work/1681
The Greek Doctors (text) 		http://syriaca.org/work/1192
The Greek Doctors (text) 		http://syriaca.org/work/1388
The Greek Doctors (text) 		http://syriaca.org/work/1193
Greek Doctors (variation) (text) 		http://syriaca.org/work/1904
Gregory, Bishop of Amida (text) 		http://syriaca.org/work/1297
Gregory (text) 		http://syriaca.org/work/1786
Gregory (text) 		http://syriaca.org/work/1425
Gregory Bar-Hebraeus (text) 		http://syriaca.org/work/1524
Gregory Nazianzus (text) 		http://syriaca.org/work/1536
Gregory Nazianzus (text) 		http://syriaca.org/work/1499
Gregory Nazianzus (text) 		http://syriaca.org/work/1534
Gregory Nazianzus (text) 		http://syriaca.org/work/1452
Gregory Nazianzus (text) 		http://syriaca.org/work/1532
Gregory Nazianzus (text) 		http://syriaca.org/work/1934
Gregory Nazianzus (text) 		http://syriaca.org/work/1537
Gregory Nazianzus (text) 		http://syriaca.org/work/1605
Gregory Nazianzus (text) 		http://syriaca.org/work/1538
Gregory Nazianzus (text) 		http://syriaca.org/work/1533
Gregory Nazianzus (text) 		http://syriaca.org/work/1535
Gregory of Nyssa (text) 		http://syriaca.org/work/1546
Gregory of Nyssa (text) 		http://syriaca.org/work/392
Gregory of Nyssa (text) 		http://syriaca.org/work/1604
Gregory Pirangoushnasp (text) 		http://syriaca.org/work/898
Gregory the Illuminator (text) 		http://syriaca.org/work/1756
Gregory the Illuminator (text) 		http://syriaca.org/work/1409
Gregory the Theologian (text) 		http://syriaca.org/work/393
Gregory the Wonderworker (text) 		http://syriaca.org/work/762
Gregory the Wonderworker (text) 		http://syriaca.org/work/375
Gregory the Wonderworker (text) 		http://syriaca.org/work/1431
Gregory the Wonderworker (text) 		http://syriaca.org/work/874
Guria and Shmona (text) 		http://syriaca.org/work/227
Guria and Shmona (text) 		http://syriaca.org/work/929
Habakkuk (text) 		http://syriaca.org/work/1830
Habib (text) 		http://syriaca.org/work/228
Ḥabib (text) 		http://syriaca.org/work/793
Ḥabib (text) 		http://syriaca.org/work/229
Ḥabib (text) 		http://syriaca.org/work/1503
Hadrian (text) 		http://syriaca.org/work/903
Hadrian and Eubulus (text) 		http://syriaca.org/work/246
Hala (text) 		http://syriaca.org/work/825
Ḥarphat (text) 		http://syriaca.org/work/803
Ḥenana of Adiabene (text) 		http://syriaca.org/work/1103
A Hermit (text) 		http://syriaca.org/work/1308
Heronios and His Wife (text) 		http://syriaca.org/work/452
Hilaria (text) 		http://syriaca.org/work/920
The Himyarite Martyrs (text) 		http://syriaca.org/work/739
The Himyarite Martyrs (text) 		http://syriaca.org/work/736
The Himyarite Martyrs (text) 		http://syriaca.org/work/740
The Himyarite Martyrs (text) 		http://syriaca.org/work/735
The Himyarite Martyrs (text) 		http://syriaca.org/work/738
The Himyarite Martyrs (text) 		http://syriaca.org/work/254
The Himyarite Martyrs (text) 		http://syriaca.org/work/737
Ḥimyarite Martyrs (text) 		http://syriaca.org/work/1174
The Ḥimyarite Martyrs (text) 		http://syriaca.org/work/977
The Ḥimyarite Martyrs (text) 		http://syriaca.org/work/982
Ḥimyarite Martyrs (text) 		http://syriaca.org/work/1405
The Ḥimyarite Martyrs (text) 		http://syriaca.org/work/1729
Ḥimyarite Martyrs (text) 		http://syriaca.org/work/2033
Ḥimyarite Martyrs (text) 		http://syriaca.org/work/1178
Hiran of Adiabene (text) 		http://syriaca.org/work/1091
Mariam the Maccabean woman who was called Shamuni and her seven sons who		http://syriaca.org/work/1868
Holy Innocents (text) 		http://syriaca.org/work/1153
Holy Innocents (text) 		http://syriaca.org/work/1463
The Holy Innocents (text) 		http://syriaca.org/work/697
Holy Innocents (text) 		http://syriaca.org/work/1783
Holy Innocents (text) 		http://syriaca.org/work/883
A Holy Man (text) 		http://syriaca.org/work/497
Honorius, Emperor (text) 		http://syriaca.org/work/1877
Hormisdas (text) 		http://syriaca.org/work/1376
Hormisdas (text) 		http://syriaca.org/work/1374
Hormisdas (text) 		http://syriaca.org/work/1234
Hormisdas (text) 		http://syriaca.org/work/1301
Hormizd (text) 		http://syriaca.org/work/1738
Hormizd (text) 		http://syriaca.org/work/1210
Hormizd (text) 		http://syriaca.org/work/1689
Hormizd (text) 		http://syriaca.org/work/1660
Hormizd (text) 		http://syriaca.org/work/1691
Hormizd (text) 		http://syriaca.org/work/1209
Hormizd (text) 		http://syriaca.org/work/1690
Hormizd (text) 		http://syriaca.org/work/963
Hormizd (text) 		http://syriaca.org/work/965
Hosea (text) 		http://syriaca.org/work/1745
Hyperechius, Philotheus, Jacob, Paragros, Ḥabib, Romanus, and Lollian		http://syriaca.org/work/320
John bar Shayʾ Allah, Patriarch (text)		http://syriaca.org/work/1721
Ignatius, Patriarch and Basil, Maphrian (text)		http://syriaca.org/work/1600
Ignatius of Antioch (text) 		http://syriaca.org/work/760
Ignatius of Antioch (text) 		http://syriaca.org/work/301
Ignatius XVIII David Shah (text) 		http://syriaca.org/work/1722
The Imprisoned Martyrs of Beth Zabdai (text)		http://syriaca.org/work/282
Ina, Martyr (text) 		http://syriaca.org/work/1822
Innocent (text) 		http://syriaca.org/work/465
Innocents (text) 		http://syriaca.org/work/1472
Innocents (text) 		http://syriaca.org/work/1560
Irene (text) 		http://syriaca.org/work/1111
Isaac (text) 		http://syriaca.org/work/836
Isaac and Dada (text) 		http://syriaca.org/work/562
Isaac of Adiabene (text) 		http://syriaca.org/work/1086
Isaac of Nineveh (text) 		http://syriaca.org/work/1166
Isaiah of Aleppo (text) 		http://syriaca.org/work/312
Isaiah of Palestine (text) 		http://syriaca.org/work/1402
Isaiah of Palestine (text) 		http://syriaca.org/work/1401
Isaiah of Palestine (text) 		http://syriaca.org/work/555
Ishoʿ of Koumateh (text) 		http://syriaca.org/work/1324
Ishoʿsabran (text) 		http://syriaca.org/work/1212
Ishoʿsabran (text) 		http://syriaca.org/work/1032
Isho‘ Bar-Noun (text) 		http://syriaca.org/work/1323
Isho‘yahb bar Bestohmag, Catholicos (text)		http://syriaca.org/work/1715
Isidore (text) 		http://syriaca.org/work/406
Isidore (text) 		http://syriaca.org/work/532
Isodore (text) 		http://syriaca.org/work/624
Jacob (text) 		http://syriaca.org/work/840
Jacob and Azad (text) 		http://syriaca.org/work/327
Jacob and Theodore (text) 		http://syriaca.org/work/841
Jacob Baradaeus (text) 		http://syriaca.org/work/849
Jacob Baradaeus (Translation of His Body) (text)		http://syriaca.org/work/850
Jacob of Nisibis (text) 		http://syriaca.org/work/343
Jacob of Nisibis (text) 		http://syriaca.org/work/342
Jacob of Serug (text) 		http://syriaca.org/work/2055
Jacob of Serug (text) 		http://syriaca.org/work/1056
Jacob of Serug (text) 		http://syriaca.org/work/1345
Jacob of Serugh (text) 		http://syriaca.org/work/2015
Jacob of Serugh (text) 		http://syriaca.org/work/1074
Jacob of Serugh (text) 		http://syriaca.org/work/980
Jacob of Serugh (text) 		http://syriaca.org/work/1075
Jacob of Serugh (text) 		http://syriaca.org/work/1815
Jacob of Serugh (text) 		http://syriaca.org/work/981
Jacob the Cut-Up (text) 		http://syriaca.org/work/291
Jacob the Cut-Up (text) 		http://syriaca.org/work/1187
Jacob the Lame (text) 		http://syriaca.org/work/458
Jacob the Notary (text) 		http://syriaca.org/work/335
Jacob the Recluse (text) 		http://syriaca.org/work/1368
Jacob the Recluse (text) 		http://syriaca.org/work/1138
Jacob the Wandering Monk (text) 		http://syriaca.org/work/1485
James, Brother of the Lord (text) 		http://syriaca.org/work/1489
James and Mary (text) 		http://syriaca.org/work/279
Job (text) 		http://syriaca.org/work/1838
Job (text) 		http://syriaca.org/work/1744
Job (text) 		http://syriaca.org/work/1829
Job (text) 		http://syriaca.org/work/1743
John, Arcadius, Xenophon, and Mary (text)		http://syriaca.org/work/1491
John, Arcadius, Xenophon and Mary (text)		http://syriaca.org/work/1953
John, Son of Euphemianos (text) 		http://syriaca.org/work/1291
John, the Evangelist (text) 		http://syriaca.org/work/712
John (text) 		http://syriaca.org/work/546
John (text) 		http://syriaca.org/work/1780
John (text) 		http://syriaca.org/work/1317
John (text) 		http://syriaca.org/work/2046
John and Sosiana (text) 		http://syriaca.org/work/846
John bar Aphthonia (text) 		http://syriaca.org/work/777
John Bar Aphthonia (text) 		http://syriaca.org/work/1119
John bar Malke (text) 		http://syriaca.org/work/252
John bar Ma‘dani, Patriarch (text) 		http://syriaca.org/work/1840
John bar Penkaye (text) 		http://syriaca.org/work/1167
John bar Penkaye (text) 		http://syriaca.org/work/1072
John bar Shayʾ Allah, Patriarch (text)		http://syriaca.org/work/1721
John Chrysostom (text) 		http://syriaca.org/work/1606
John Chrysostom (text) 		http://syriaca.org/work/394
John Chrysostom (text) 		http://syriaca.org/work/878
John Chrysostom (text) 		http://syriaca.org/work/1547
John Chrysostom (text) 		http://syriaca.org/work/1889
John Chrysostom (text) 		http://syriaca.org/work/768
John Chrysostom (text) 		http://syriaca.org/work/769
John Nakhlaya (text) 		http://syriaca.org/work/1665
John of Adiabene (text) 		http://syriaca.org/work/1095
John of Antioch (text) 		http://syriaca.org/work/1134
John of Dalyatha (text) 		http://syriaca.org/work/1058
John of Dalyatha and John bar Penkaye (text)		http://syriaca.org/work/1841
John of Dasen, Layman (text) 		http://syriaca.org/work/1329
John of Daylam (text) 		http://syriaca.org/work/2049
John of Daylam (text) 		http://syriaca.org/work/1384
John of Daylam (text) 		http://syriaca.org/work/1060
John of Helephta (text) 		http://syriaca.org/work/1320
John of Hephaestopolis (text) 		http://syriaca.org/work/817
John of Kephenna (text) 		http://syriaca.org/work/1733
John of Kfar Sanya (text) 		http://syriaca.org/work/1892
John of Lycopolis (text) 		http://syriaca.org/work/455
John of Lycopolis (text) 		http://syriaca.org/work/520
John of Marda (text) 		http://syriaca.org/work/1777
John of Marda (text) 		http://syriaca.org/work/1149
John of Nḥel (text) 		http://syriaca.org/work/1775
John of Rome, Son of Eutropius (text) 		http://syriaca.org/work/2038
John of Rome (bar Rhômaye) (text) 		http://syriaca.org/work/1955
John of Rome (bar Rhômaye) (text) 		http://syriaca.org/work/1933
John of Rome (bar Rhômayé) (text) 		http://syriaca.org/work/1981
John of Rome (text) 		http://syriaca.org/work/1454
John of Sinai (text) 		http://syriaca.org/work/1611
John of Tella (text) 		http://syriaca.org/work/558
John of Tella (text) 		http://syriaca.org/work/816
John the Almsgiver (text) 		http://syriaca.org/work/1627
John the Almsgiver (text) 		http://syriaca.org/work/346
John the Arab (text) 		http://syriaca.org/work/1884
John the Baptist (Annunciation of Zacharias) (text)		http://syriaca.org/work/1468
John the Baptist (text) 		http://syriaca.org/work/1966
John the Baptist (text) 		http://syriaca.org/work/1648
John the Baptist (text) 		http://syriaca.org/work/705
John the Baptist (text) 		http://syriaca.org/work/936
John the Baptist (text) 		http://syriaca.org/work/1996
John the Baptist (text) 		http://syriaca.org/work/1875
John the Baptist (text) 		http://syriaca.org/work/707
John the Baptist (text) 		http://syriaca.org/work/1283
John the Baptist (text) 		http://syriaca.org/work/706
John the Baptist (text) 		http://syriaca.org/work/1993
John the Baptist (text) 		http://syriaca.org/work/953
John the Baptist (text) 		http://syriaca.org/work/704
John the Baptist (text) 		http://syriaca.org/work/1459
John the Baptist (text) 		http://syriaca.org/work/1760
John the Baptist (text) 		http://syriaca.org/work/1254
John the Baptist (text) 		http://syriaca.org/work/1421
John the Baptist (text) 		http://syriaca.org/work/1270
John the Baptist (text) 		http://syriaca.org/work/1336
John the Baptist (text) 		http://syriaca.org/work/952
John the Baptist (text) 		http://syriaca.org/work/1678
John the Baptist (text) 		http://syriaca.org/work/1669
John the Baptist (text) 		http://syriaca.org/work/1994
John the Baptist (text) 		http://syriaca.org/work/1269
John the Baptist (text) 		http://syriaca.org/work/935
John the Baptist (text) 		http://syriaca.org/work/865
John the Baptist (text) 		http://syriaca.org/work/1182
John the Baptist (the Annunciation of Zacharias) (text)		http://syriaca.org/work/1870
John the Baptist (the birth of) (text)		http://syriaca.org/work/1471
John the Baptist (variation) (text) 		http://syriaca.org/work/1480
John the Baptist (variation) (text) 		http://syriaca.org/work/1519
John the Baptist and Mary Mother of God (text)		http://syriaca.org/work/1474
John the Bishop and the Priest Jacob (text)		http://syriaca.org/work/323
John the Egyptian, Disciple of Mar Awgin (text)		http://syriaca.org/work/1861
John the Evangelist (text) 		http://syriaca.org/work/889
John the Evangelist (text) 		http://syriaca.org/work/1160
John the Evangelist (text) 		http://syriaca.org/work/1455
John the Evangelist (text) 		http://syriaca.org/work/1959
John the Evangelist (text) 		http://syriaca.org/work/949
John the Evangelist (text) 		http://syriaca.org/work/1917
John the Evangelist (text) 		http://syriaca.org/work/888
John the Evangelist and Philip the Apostle (text)		http://syriaca.org/work/1490
John the Evangelist and Thomas the Apostle (text)		http://syriaca.org/work/714
John the Nazarite (text) 		http://syriaca.org/work/795
John the Short (text) 		http://syriaca.org/work/910
John the Siloitus (text) 		http://syriaca.org/work/1125
Jonah, Disciple of Jean of Helephta (text)		http://syriaca.org/work/1321
Jonah (text) 		http://syriaca.org/work/609
Jonah (text) 		http://syriaca.org/work/608
Jonah (text) 		http://syriaca.org/work/1746
Jonah (text) 		http://syriaca.org/work/1621
Jonah (text) 		http://syriaca.org/work/611
Jonah (text) 		http://syriaca.org/work/605
Jonah (text) 		http://syriaca.org/work/606
Jonah (text) 		http://syriaca.org/work/612
Jonah (text) 		http://syriaca.org/work/607
Jonah (text) 		http://syriaca.org/work/613
Jonah (text) 		http://syriaca.org/work/565
Jonah (text) 		http://syriaca.org/work/610
Jonah of Anbar (text) 		http://syriaca.org/work/1577
Jonah the Anchorite (text) 		http://syriaca.org/work/257
Jonah the Anchorite (text) 		http://syriaca.org/work/1451
Jonah the Anchorite (text) 		http://syriaca.org/work/258
Jonah the Anchorite (text) 		http://syriaca.org/work/1344
Joseph, Patriarch (text) 		http://syriaca.org/work/1631
Joseph (sogitha) (text) 		http://syriaca.org/work/2019
Joseph (text) 		http://syriaca.org/work/1342
Joseph (text) 		http://syriaca.org/work/1748
Joseph (text) 		http://syriaca.org/work/1340
Joseph (text) 		http://syriaca.org/work/1587
Joseph (text) 		http://syriaca.org/work/1300
Joseph (text) 		http://syriaca.org/work/1306
Joseph (text) 		http://syriaca.org/work/1299
Joseph (text) 		http://syriaca.org/work/1341
Joseph and Aseneth (text) 		http://syriaca.org/work/559
Joseph Bousnaya (text) 		http://syriaca.org/work/1319
Joseph Bousnaya (text) 		http://syriaca.org/work/1113
Joseph of Adiabene (text) 		http://syriaca.org/work/1102
Joseph the Patriarch (text) 		http://syriaca.org/work/1229
Joseph the Patriarch (text) 		http://syriaca.org/work/931
Joseph the Patriarch (text) 		http://syriaca.org/work/932
Judas Cyriacus (text) 		http://syriaca.org/work/1741
Judas Cyriacus (text) 		http://syriaca.org/work/1147
Judas Cyriacus (text) 		http://syriaca.org/work/1123
Julian, Patriarch of Antioch (text) 		http://syriaca.org/work/776
Julian (text) 		http://syriaca.org/work/789
Julian (text) 		http://syriaca.org/work/679
Juliana (text) 		http://syriaca.org/work/451
Julian of Nicomedia (text) 		http://syriaca.org/work/1367
Julian Saba (text) 		http://syriaca.org/work/582
Julian Saba (text) 		http://syriaca.org/work/601
Julian Saba (text) 		http://syriaca.org/work/599
Julian Saba (text) 		http://syriaca.org/work/603
Julian Saba (text) 		http://syriaca.org/work/596
Julian Saba (text) 		http://syriaca.org/work/595
Julian Saba (text) 		http://syriaca.org/work/604
Julian Saba (text) 		http://syriaca.org/work/600
Julian Saba (text) 		http://syriaca.org/work/384
Julian Saba (text) 		http://syriaca.org/work/594
Julian Saba (text) 		http://syriaca.org/work/598
Julian Saba (text) 		http://syriaca.org/work/593
Julian Saba (text) 		http://syriaca.org/work/1467
Julian Saba (text) 		http://syriaca.org/work/590
Julian Saba (text) 		http://syriaca.org/work/602
Julian Saba (text) 		http://syriaca.org/work/581
Julian Saba (text) 		http://syriaca.org/work/591
Julian Saba (text) 		http://syriaca.org/work/592
Julian Saba (text) 		http://syriaca.org/work/589
Julian Saba (text) 		http://syriaca.org/work/585
Julian Saba (text) 		http://syriaca.org/work/1513
Julian Saba (text) 		http://syriaca.org/work/597
Julian Saba (text) 		http://syriaca.org/work/588
Julian Saba (text) 		http://syriaca.org/work/584
Julian Saba (text) 		http://syriaca.org/work/586
Julian Saba (text) 		http://syriaca.org/work/583
Julian Saba (text) 		http://syriaca.org/work/587
Julietta (text) 		http://syriaca.org/work/1247
Julius, Pope of Rome (text) 		http://syriaca.org/work/391
Juventus, Longinus, and Maximus (text) 		http://syriaca.org/work/734
Kezmo (text) 		http://syriaca.org/work/1655
A King (text) 		http://syriaca.org/work/1646
Kodawahay (text) 		http://syriaca.org/work/1205
Kulata (text) 		http://syriaca.org/work/1331
Laurent, Agrippa, and their Companions (text)		http://syriaca.org/work/1820
Lawrence and Agrippa (text) 		http://syriaca.org/work/1894
Lazarus of Harran (text) 		http://syriaca.org/work/1776
Leonius and Publius (text) 		http://syriaca.org/work/380
Leontius (text) 		http://syriaca.org/work/719
Leontius (text) 		http://syriaca.org/work/830
Leontius (text) 		http://syriaca.org/work/861
Leontius (text) 		http://syriaca.org/work/869
Leontius (text) 		http://syriaca.org/work/1962
Lucianus, Thyrsus, and Callinicus (text)		http://syriaca.org/work/1223
Lucianus and Marcian (text) 		http://syriaca.org/work/317
Luke the Evangelist (text) 		http://syriaca.org/work/1116
Macarius, John, Bishoi, Maximus and Dometius (Fathers of Egypt) (text)		http://syriaca.org/work/1847
Macarius, Maximus, Dometius, and John the Short (text)		http://syriaca.org/work/1816
Macarius (text) 		http://syriaca.org/work/513
Macarius (text) 		http://syriaca.org/work/420
Macarius (text) 		http://syriaca.org/work/515
Macarius and a Virgin (text) 		http://syriaca.org/work/411
Macarius of Alexandria (text) 		http://syriaca.org/work/1548
Macarius of Alexandria (text) 		http://syriaca.org/work/1504
Macarius of Alexandria (text) 		http://syriaca.org/work/2043
Macarius of Alexandria (text) 		http://syriaca.org/work/1950
Macarius the Alexandrian (text) 		http://syriaca.org/work/423
Macarius the Alexandrian (text) 		http://syriaca.org/work/655
Macarius the Alexandrian (text) 		http://syriaca.org/work/654
Macarius the Egyptian (text) 		http://syriaca.org/work/1709
Macarius the Egyptian (text) 		http://syriaca.org/work/422
Macarius the Egyptian and Macarius of Alexandria (text)		http://syriaca.org/work/653
Macarius the Great (text) 		http://syriaca.org/work/355
Maccabees, Shmoni, Eleazar (text) 		http://syriaca.org/work/731
Maccabees, Shmoni, Eleazar (text) 		http://syriaca.org/work/730
Maccabees, Shmoni (text) 		http://syriaca.org/work/1769
Maccabees, Shmoni (text) 		http://syriaca.org/work/1514
The Maccabees, Shmoni (text) 		http://syriaca.org/work/1397
The Maccabees, Shmoni (text) 		http://syriaca.org/work/1597
The Maccabees, Shmoni (text) 		http://syriaca.org/work/1343
The Maccabees (text) 		http://syriaca.org/work/969
The Maccabees (text) 		http://syriaca.org/work/968
The Maccabees (text) 		http://syriaca.org/work/967
Maccabees (text) 		http://syriaca.org/work/1802
The Maccabees (text) 		http://syriaca.org/work/966
Maccabees (text) 		http://syriaca.org/work/691
Maccabees and Shmoni (text) 		http://syriaca.org/work/1661
Maccabees and Shmoni (text) 		http://syriaca.org/work/2025
Maccabees and Shmoni (text) 		http://syriaca.org/work/1730
Maccabees and Shmoni (text) 		http://syriaca.org/work/1662
Machabees (text) 		http://syriaca.org/work/619
Magi (Cave of Treasures) (text) 		http://syriaca.org/work/1757
Magi (Cave of Treasures) (text) 		http://syriaca.org/work/1758
Magi (Chronicle of Ps. Denis of Tell Mahre) (text)		http://syriaca.org/work/1759
The Magi (text) 		http://syriaca.org/work/1055
The Magi (text) 		http://syriaca.org/work/1054
Magi and Holy Innocents (text) 		http://syriaca.org/work/940
Magna (text) 		http://syriaca.org/work/453
Malcha the Solitary (text) 		http://syriaca.org/work/487
Malka (text) 		http://syriaca.org/work/821
Malke (text) 		http://syriaca.org/work/362
Mama, Theodute, and Rufina (text) 		http://syriaca.org/work/387
Mamas (text) 		http://syriaca.org/work/1551
Mamas (text) 		http://syriaca.org/work/1550
Mamas (text) 		http://syriaca.org/work/388
A Man in a Tree (text) 		http://syriaca.org/work/1639
A Man in a Tree (text) 		http://syriaca.org/work/1637
A Man in Prison (text) 		http://syriaca.org/work/1951
Maqbil of Mansouria (text) 		http://syriaca.org/work/1570
Maran-zekha of Adiabene (text) 		http://syriaca.org/work/1097
Mâran‘ammeh (text) 		http://syriaca.org/work/1796
Mara of Beth Ourtaye (text) 		http://syriaca.org/work/801
Mar Beth-Sahda (text) 		http://syriaca.org/work/1128
Marc, the Evangelist (text) 		http://syriaca.org/work/713
Marc of Tarmaqa (text) 		http://syriaca.org/work/1781
Marc of Tarmaqa (text) 		http://syriaca.org/work/1549
Marc of Tarmaqa (text) 		http://syriaca.org/work/1800
Marcus (text) 		http://syriaca.org/work/473
Marcus the Younger (text) 		http://syriaca.org/work/516
Mari, Sergius, and Daniel (text) 		http://syriaca.org/work/833
Mari (text) 		http://syriaca.org/work/224
Mariam the Maccabean woman who was called Shamuni and her seven sons who		http://syriaca.org/work/1868
Marina (Mary) (text) 		http://syriaca.org/work/1118
Marina (text) 		http://syriaca.org/work/253
Marina (text) 		http://syriaca.org/work/1952
Marina (text) 		http://syriaca.org/work/1749
Mari the Solitary (text) 		http://syriaca.org/work/828
Mark the Hermit of Tarmaqa (text) 		http://syriaca.org/work/1728
Mark the Hermit of Tarmaqa (text) 		http://syriaca.org/work/1031
Mark the Merchant (text) 		http://syriaca.org/work/1129
Mark the Merchant (text) 		http://syriaca.org/work/1643
Mark the Merchant (text) 		http://syriaca.org/work/1886
Mark the Merchant (text) 		http://syriaca.org/work/1947
Martha, daughter of Posi (text) 		http://syriaca.org/work/1941
Martha, daughter of Posi (text) 		http://syriaca.org/work/266
Martinien (Mâr Tnina) (text) 		http://syriaca.org/work/1305
Martinien (Mâr Tnina) (text) 		http://syriaca.org/work/2048
Martinien (Mâr Tnina) (text) 		http://syriaca.org/work/1936
Martinius (Mar Tnina) (text) 		http://syriaca.org/work/1629
A Martyr (text) 		http://syriaca.org/work/1106
A Martyr (text) 		http://syriaca.org/work/1739
Martyrs (text) 		http://syriaca.org/work/759
Martyrs (text) 		http://syriaca.org/work/749
Martyrs (text) 		http://syriaca.org/work/754
Martyrs (text) 		http://syriaca.org/work/756
Martyrs (text) 		http://syriaca.org/work/779
Martyrs (text) 		http://syriaca.org/work/748
Martyrs (text) 		http://syriaca.org/work/1278
The Martyrs (text) 		http://syriaca.org/work/1013
Martyrs (text) 		http://syriaca.org/work/753
